#ID_REF = 
#VALUE = Quantification
ID_REF	VALUE
7894053	1.68725
7894054	1.61959
7894055	7.25272
7894056	4.788
7894057	10.9169
7894058	10.8897
7894059	1.49483
7894060	2.74005
7894061	8.49154
7894062	6.80231
7894063	6.04309
7894064	3.54126
7894065	1.82308
7894066	3.02227
7894067	7.13678
7894068	9.52147
7894069	1.5657
7894070	9.61463
7894071	2.4765
7894072	8.69244
7894073	2.73672
7894074	10.4739
7894075	2.63254
7894076	9.03954
7894077	1.59119
7894078	5.14001
7894079	1.43867
7894080	2.29985
7894081	3.03291
7894082	2.86369
7894083	10.7593
7894084	1.38165
7894085	5.55447
7894086	10.2011
7894087	7.4953
7894088	6.21402
7894089	2.95653
7894090	2.87077
7894091	1.18697
7894092	5.99199
7894093	1.57746
7894094	2.29381
7894095	1.69526
7894096	1.8238
7894097	4.1384
7894098	11.7838
7894099	1.5536
7894100	9.55015
7894101	2.80937
7894102	8.07075
7894103	2.04876
7894104	8.36681
7894105	1.88894
7894106	3.40156
7894107	9.43698
7894108	3.22422
7894109	2.05651
7894110	9.90209
7894111	2.54815
7894112	2.5577
7894113	1.37947
7894114	10.7894
7894115	6.17741
7894116	4.81969
7894117	5.45595
7894118	8.60517
7894119	7.51939
7894120	1.87616
7894121	3.46012
7894122	10.6415
7894123	1.12509
7894124	1.6959
7894125	10.044
7894126	5.3108
7894128	3.72073
7894129	2.94396
7894130	2.92825
7894131	4.86161
7894132	8.32444
7894133	1.82631
7894134	8.07742
7894135	8.25996
7894136	9.80045
7894137	1.31063
7894138	5.88362
7894139	1.64264
7894140	1.42455
7894141	3.49253
7894142	2.26677
7894143	1.18179
7894144	2.0358
7894145	8.16621
7894146	8.06316
7894147	1.70017
7894148	7.37849
7894149	1.56942
7894150	0.921013
7894151	3.0769
7894152	3.05284
7894153	2.20575
7894154	3.78228
7894155	5.42862
7894156	2.45995
7894157	2.33109
7894158	7.12861
7894159	2.29393
7894160	8.70862
7894161	6.52361
7894162	1.17587
7894163	3.7746
7894165	5.02705
7894166	1.62521
7894167	2.50607
7894168	2.50684
7894169	2.82135
7894170	1.1134
7894171	8.37193
7894172	1.91853
7894173	3.86039
7894174	4.37258
7894175	1.34667
7894176	2.2017
7894177	3.18468
7894178	3.14607
7894179	2.79818
7894180	1.75982
7894181	4.65655
7894182	2.05161
7894183	2.13011
7894184	2.36152
7894185	10.2202
7894186	9.58098
7894187	2.4014
7894188	7.02949
7894189	7.29072
7894190	1.18697
7894191	1.75427
7894192	8.37596
7894193	2.04972
7894194	2.7367
7894195	8.30071
7894196	2.11106
7894197	1.02363
7894198	1.17006
7894199	4.84132
7894200	1.57129
7894201	3.71851
7894202	1.94933
7894203	1.79989
7894204	3.20309
7894205	8.78941
7894206	1.3193
7894207	7.53486
7894208	2.07018
7894209	6.86704
7894210	3.27601
7894211	8.1447
7894212	7.47071
7894213	9.04376
7894214	10.6351
7894215	2.7646
7894216	1.78575
7894217	2.71707
7894218	8.07172
7894219	2.79626
7894220	3.93263
7894221	1.57335
7894222	1.46433
7894223	8.10508
7894224	6.25057
7894225	3.17242
7894226	6.0728
7894227	1.25497
7894228	2.21552
7894229	2.68968
7894230	1.7488
7894231	1.71894
7894232	6.03976
7894233	1.73074
7894234	5.19479
7894235	7.22942
7894236	10.6973
7894237	3.36381
7894238	2.51446
7894239	9.49641
7894240	3.12231
7894241	3.25026
7894242	1.36149
7894243	1.13268
7894244	2.49016
7894245	1.43313
7894246	4.43498
7894247	2.02406
7894248	1.19355
7894249	7.02875
7894250	2.99054
7894251	5.47463
7894252	9.51681
7894253	1.26694
7894254	2.88281
7894255	1.49843
7894256	7.39078
7894257	2.51891
7894258	8.10443
7894259	1.42394
7894260	1.53028
7894262	8.52135
7894263	10.3669
7894264	11.0748
7894265	2.04756
7894266	6.11131
7894267	5.7637
7894268	3.98061
7894269	9.87156
7894270	1.58088
7894271	1.75865
7894272	7.23164
7894273	1.13268
7894274	1.30137
7894275	2.29669
7894276	2.49074
7894277	4.36895
7894278	8.36979
7894279	3.6918
7894280	1.96722
7894281	2.33039
7894282	8.5814
7894283	2.1522
7894284	9.28652
7894285	1.13906
7894286	2.50375
7894287	1.27758
7894288	5.44294
7894289	8.42521
7894290	3.86107
7894291	6.51083
7894292	1.61959
7894293	3.1033
7894294	10.0535
7894295	7.76844
7894296	2.20858
7894297	4.42727
7894298	4.06608
7894299	4.60071
7894300	2.57902
7894301	6.23927
7894302	1.65937
7894303	3.7324
7894304	10.2164
7894305	6.48318
7894306	8.57562
7894307	11.0529
7894308	5.32727
7894309	6.68742
7894310	4.88754
7894311	1.90319
7894312	3.65037
7894313	1.7613
7894314	1.33977
7894315	7.90942
7894316	7.91612
7894317	1.18697
7894318	1.72746
7894319	2.3381
7894320	8.13859
7894321	4.40645
7894322	2.67718
7894323	1.49221
7894324	10.4405
7894325	2.19254
7894326	2.43072
7894327	1.30666
7894328	2.70672
7894329	5.29848
7894330	2.22355
7894331	5.95586
7894332	2.93978
7894333	1.68912
7894334	1.25501
7894335	2.28101
7894336	5.65997
7894337	2.47266
7894338	1.13268
7894339	1.63008
7894340	1.60099
7894341	9.72628
7894342	1.71582
7894343	2.1124
7894344	1.42017
7894345	4.69678
7894346	3.22847
7894347	2.13235
7894349	2.01384
7894350	5.69758
7894351	2.10325
7894352	4.10464
7894353	1.34926
7894354	2.81376
7894355	8.26285
7894356	3.58678
7894357	1.52904
7894358	2.364
7894359	1.44635
7894360	1.92799
7894361	3.71025
7894362	1.2703
7894363	8.4125
7894364	2.78725
7894365	1.42455
7894366	10.1898
7894367	6.31255
7894368	1.14127
7894369	7.78302
7894370	2.33207
7894371	3.55145
7894372	10.7524
7894373	3.00088
7894374	9.13038
7894375	8.02929
7894376	7.51982
7894377	1.53073
7894378	1.34964
7894379	9.89882
7894380	8.45728
7894381	2.22884
7894382	8.94124
7894383	2.05275
7894384	3.43694
7894385	3.08324
7894386	5.27505
7894387	1.66498
7894388	5.71493
7894389	9.58644
7894390	1.71146
7894391	1.80817
7894392	10.1832
7894393	1.30137
7894394	1.88602
7894395	9.84419
7894396	1.73252
7894397	1.94516
7894398	1.64035
7894399	1.89899
7894400	2.71465
7894401	1.63011
7894402	9.61547
7894403	1.75865
7894404	8.94359
7894405	1.3303
7894406	9.0704
7894407	3.08685
7894408	2.62148
7894409	2.19786
7894410	1.4894
7894411	9.7857
7894412	7.01862
7894413	9.81249
7894414	1.21124
7894415	1.37866
7894416	9.72777
7894417	1.41533
7894418	6.2298
7894419	7.32013
7894420	2.93162
7894421	9.38075
7894422	2.35364
7894423	2.45921
7894425	1.37763
7894426	1.62521
7894427	3.50172
7894428	7.31201
7894429	8.89709
7894430	2.13655
7894431	9.12536
7894432	5.28939
7894433	8.81503
7894434	4.17523
7894435	7.42588
7894436	7.5257
7894437	4.35731
7894438	6.78416
7894439	9.91736
7894440	3.59358
7894441	3.01387
7894442	2.2102
7894443	4.25435
7894444	7.46456
7894445	2.68881
7894446	2.65902
7894447	4.87924
7894448	1.02288
7894449	7.98258
7894450	2.04756
7894451	2.20858
7894452	1.6217
7894453	5.21283
7894454	2.54196
7894455	2.92601
7894456	3.25299
7894457	3.0728
7894458	1.31916
7894459	7.67134
7894460	10.8949
7894461	1.2985
7894462	2.56341
7894463	1.18241
7894464	5.68155
7894465	1.89242
7894466	2.0082
7894467	4.9193
7894468	1.83004
7894469	10.2674
7894470	8.69351
7894471	10.7645
7894472	1.90311
7894473	1.33333
7894474	5.19682
7894475	4.88436
7894476	3.41563
7894477	1.22388
7894478	5.73929
7894479	8.67757
7894480	7.90158
7894481	10.1293
7894482	3.46092
7894483	1.73706
7894484	4.45385
7894485	10.6367
7894486	1.17968
7894487	1.88758
7894488	2.72158
7894489	7.704
7894490	6.17964
7894491	1.56324
7894492	9.72345
7894493	7.08334
7894494	3.78264
7894495	5.3701
7894496	9.05402
7894497	2.884
7894498	8.16643
7894499	8.44481
7894500	1.5536
7894501	9.81614
7894502	1.62521
7894503	3.32756
7894504	3.64048
7894505	1.05088
7894506	2.6328
7894507	1.90954
7894508	2.45532
7894509	1.5651
7894510	1.09483
7894511	1.96349
7894512	10.3319
7894513	7.59108
7894514	3.59784
7894515	7.82135
7894516	8.4798
7894517	1.79472
7894518	4.83201
7894519	7.15281
7894520	7.67284
7894521	1.19715
7894522	7.31074
7894523	7.71186
7894524	1.90266
7894525	1.78472
7894526	4.23348
7894527	10.6149
7894528	1.13268
7894529	8.5222
7894530	1.68827
7894531	2.62063
7894532	1.56766
7894533	1.25016
7894534	1.47446
7894535	10.5738
7894536	10.3541
7894537	2.11765
7894538	1.5303
7894539	3.11813
7894540	11.1026
7894541	1.13268
7894542	11.6047
7894543	3.1625
7894544	1.11828
7894545	1.55827
7894546	6.90246
7894547	1.7441
7894548	10.0525
7894549	5.25985
7894550	5.02592
7894551	10.9493
7894552	10.1386
7894553	2.02541
7894554	1.36307
7894555	7.33312
7894556	5.26289
7894557	6.54636
7894558	6.09827
7894559	1.69274
7894560	3.92722
7894561	8.17546
7894562	6.2559
7894563	4.90561
7894564	1.18697
7894565	2.13631
7894566	1.43988
7894567	1.57099
7894568	5.69489
7894569	2.64202
7894570	2.93978
7894571	2.18966
7894572	2.14213
7894573	7.06236
7894574	6.55236
7894575	4.83587
7894576	3.43725
7894577	2.96455
7894578	8.16826
7894579	10.1568
7894580	1.8679
7894581	6.52997
7894582	4.50543
7894583	7.20519
7894584	4.33232
7894586	1.92968
7894587	1.86492
7894588	1.61959
7894589	2.55417
7894590	2.80176
7894591	1.6185
7894592	8.09135
7894593	1.723
7894594	1.77258
7894595	5.5591
7894596	10.8348
7894597	4.94297
7894598	3.90103
7894599	5.05713
7894600	2.35437
7894601	2.0572
7894602	1.83358
7894603	2.57418
7894604	7.25206
7894605	11.0729
7894606	3.60443
7894607	2.57806
7894608	3.74318
7894609	4.47031
7894610	1.70482
7894611	6.13455
7894612	6.23299
7894613	8.89228
7894614	3.92754
7894615	1.21522
7894616	1.28396
7894617	7.5161
7894618	1.58658
7894619	1.63324
7894620	3.00081
7894621	7.31431
7894622	1.14371
7894623	1.64312
7894624	5.3665
7894625	1.46063
7894626	7.07071
7894627	7.19695
7894628	1.78793
7894629	1.33754
7894630	1.08852
7894631	2.28766
7894632	2.83749
7894633	4.22329
7894634	9.64072
7894635	2.65275
7894636	2.15809
7894637	6.30179
7894638	9.15251
7894639	8.8607
7894640	8.99924
7894641	3.22771
7894642	8.47689
7894643	1.49995
7894644	4.06061
7894645	6.57348
7894646	2.06576
7894647	11.1119
7894648	6.45366
7894649	2.47848
7894650	1.53256
7894651	1.69863
7894652	3.02579
7894653	7.75716
7894654	2.35071
7894655	3.92079
7894656	1.55181
7894657	7.97182
7894658	2.14089
7894659	1.24709
7894660	1.83678
7894661	10.7124
7894662	9.15514
7894663	1.31824
7894664	1.36149
7894665	7.63169
7894666	10.4055
7894667	1.76904
7894668	2.52799
7894669	1.5611
7894670	1.78875
7894671	5.23273
7894672	10.0249
7894673	4.42325
7894674	9.70637
7894675	8.14958
7894676	1.90882
7894677	1.49995
7894678	5.77914
7894679	2.58397
7894680	4.01794
7894681	8.11908
7894682	10.055
7894683	5.41378
7894685	9.07155
7894686	1.48541
7894687	10.2319
7894688	0.934512
7894689	3.83914
7894690	1.93786
7894691	1.03471
7894692	4.27081
7894693	3.27076
7894694	3.19986
7894696	4.19096
7894697	5.17999
7894698	8.29969
7894699	10.5991
7894700	4.91696
7894701	1.8207
7894702	2.18917
7894703	1.48878
7894704	9.69043
7894705	1.61959
7894706	2.63487
7894707	6.48594
7894708	7.07927
7894709	4.77859
7894710	1.62521
7894711	7.91727
7894712	7.95884
7894713	2.48728
7894714	2.89925
7894715	2.47296
7894716	9.41208
7894717	3.81052
7894718	1.62241
7894719	4.29998
7894720	3.49734
7894721	1.45408
7894722	7.35404
7894723	8.40209
7894724	1.6199
7894725	10.2073
7894726	1.41432
7894727	3.55989
7894728	1.82088
7894729	2.93997
7894731	1.61532
7894732	7.46605
7894733	5.63406
7894734	5.07912
7894735	1.67857
7894736	3.87667
7894737	7.44134
7894738	1.5492
7894739	2.41436
7894740	10.8082
7894741	4.65198
7894742	3.01868
7894743	2.50469
7894744	10.2592
7894745	4.62856
7894746	2.77762
7894747	7.12241
7894748	3.71776
7894749	1.87412
7894750	1.39496
7894751	1.18697
7894752	3.10763
7894753	1.65114
7894754	3.19504
7894755	2.28021
7894756	5.77786
7894757	9.8334
7894758	10.8301
7894759	1.15633
7894760	3.34044
7894761	10.0121
7894762	3.04879
7894763	2.65533
7894764	1.85045
7894765	2.51557
7894766	1.87786
7894767	10.8056
7894768	8.65141
7894769	7.26764
7894770	10.7407
7894771	9.02027
7894772	5.1726
7894773	1.31969
7894774	9.4296
7894775	1.76985
7894776	2.131
7894777	4.50709
7894778	1.69579
7894779	7.87186
7894780	1.87204
7894781	1.92479
7894782	4.07934
7894783	1.48268
7894784	6.1334
7894785	1.18697
7894786	1.25537
7894787	8.53609
7894788	5.00409
7894789	10.3241
7894790	7.77588
7894791	5.21813
7894792	1.36678
7894793	1.75085
7894794	2.18192
7894795	4.20871
7894796	8.57683
7894797	1.8592
7894798	8.94606
7894799	10.2812
7894800	2.64905
7894801	7.55335
7894802	5.37896
7894803	3.15832
7894804	2.48271
7894805	1.97549
7894806	7.98117
7894807	2.66784
7894808	10.2239
7894809	4.6033
7894810	1.72537
7894811	3.52908
7894812	3.4664
7894813	6.89041
7894814	1.5536
7894815	1.78543
7894816	1.4058
7894817	7.04653
7894818	5.31548
7894819	2.52255
7894820	5.05241
7894821	4.08783
7894822	4.39375
7894823	3.68911
7894824	8.56001
7894825	1.56725
7894826	9.19074
7894827	9.74876
7894828	2.20096
7894829	1.36149
7894830	5.64721
7894831	1.29457
7894832	1.31015
7894833	4.75071
7894834	7.05102
7894835	2.10705
7894836	2.06703
7894837	6.14226
7894838	7.83102
7894840	5.70674
7894841	1.47496
7894842	4.28358
7894843	1.72027
7894844	5.34415
7894845	8.31248
7894846	9.36041
7894847	1.96
7894848	4.96702
7894849	5.75676
7894850	1.97752
7894851	1.3973
7894852	2.35437
7894853	5.39587
7894854	5.477
7894855	1.92099
7894856	6.25842
7894857	1.30166
7894858	9.08306
7894859	1.21744
7894860	8.02725
7894861	2.74829
7894862	7.22979
7894863	3.16253
7894864	3.03426
7894865	4.56374
7894866	1.62521
7894867	2.65275
7894868	1.24227
7894869	1.61959
7894870	5.74954
7894871	1.95759
7894872	7.94092
7894873	8.21544
7894874	1.38939
7894875	3.19389
7894876	2.13725
7894877	4.93216
7894878	9.38323
7894879	1.65392
7894880	5.51446
7894881	6.259
7894882	2.51254
7894883	5.05018
7894884	6.91536
7894885	2.44571
7894886	3.1431
7894887	1.63239
7894888	3.11225
7894889	9.58847
7894890	4.47468
7894891	6.43887
7894892	4.38581
7894893	1.22734
7894894	6.73469
7894895	2.66857
7894896	9.43134
7894897	2.16479
7894898	5.86342
7894899	1.61892
7894900	1.10482
7894901	2.6107
7894902	1.11269
7894903	8.41481
7894904	1.56007
7894905	2.91008
7894906	6.69411
7894907	1.70396
7894908	9.99105
7894909	11.0778
7894910	3.31777
7894911	1.46162
7894912	1.18735
7894913	1.97914
7894914	9.7384
7894915	1.97996
7894916	6.94694
7894917	4.90981
7894918	1.03471
7894919	8.5804
7894920	2.57806
7894921	1.38482
7894922	2.00316
7894923	1.18826
7894924	2.01975
7894925	1.4105
7894926	10.0645
7894927	3.6308
7894928	2.65811
7894929	1.24125
7894930	2.77734
7894931	3.86928
7894932	3.63911
7894933	1.57272
7894934	6.12743
7894935	1.99482
7894936	1.89474
7894937	1.24125
7894938	2.74787
7894939	1.24125
7894940	1.66022
7894941	10.6962
7894942	1.5372
7894943	1.37976
7894944	4.1855
7894945	8.08488
7894946	2.2149
7894947	1.79781
7894948	1.35389
7894949	1.41748
7894950	2.85568
7894951	7.98188
7894952	3.40151
7894953	3.0326
7894954	3.41188
7894955	2.65419
7894956	2.68716
7894957	3.95726
7894958	2.80176
7894959	1.80115
7894960	6.61754
7894961	3.34582
7894962	1.07711
7894963	3.51315
7894964	8.67872
7894965	1.78503
7894966	1.7076
7894967	1.22421
7894968	7.41919
7894969	6.00302
7894970	11.9392
7894971	9.20668
7894972	2.41658
7894973	1.42033
7894974	8.85413
7894975	5.77571
7894976	6.41425
7894977	7.91335
7894978	7.24423
7894979	9.83968
7894980	4.66125
7894981	3.6697
7894982	9.68075
7894983	1.55719
7894984	6.1984
7894985	1.21729
7894986	4.41694
7894987	2.44233
7894988	6.36776
7894989	1.79865
7894990	9.78127
7894991	10.9597
7894992	7.01463
7894993	1.98056
7894994	3.50306
7894995	4.09643
7894996	2.20761
7894997	1.37614
7894998	3.60505
7894999	11.205
7895000	3.00286
7895001	7.79442
7895002	1.42455
7895003	7.32694
7895004	4.36666
7895005	8.49697
7895006	1.62513
7895007	5.10236
7895008	2.54651
7895009	7.47811
7895010	2.19371
7895011	2.908
7895012	9.25687
7895013	2.72262
7895014	7.95962
7895015	3.52947
7895016	7.7131
7895017	11.7023
7895018	5.70232
7895019	1.26335
7895020	6.28805
7895021	3.03274
7895022	2.01251
7895023	2.45693
7895024	2.36726
7895025	1.71774
7895026	8.11305
7895027	1.21884
7895028	2.45593
7895029	2.65275
7895030	1.41344
7895031	4.32762
7895032	8.10019
7895033	7.93395
7895034	7.92772
7895035	1.24125
7895036	8.94642
7895037	4.26909
7895038	7.94911
7895039	8.80174
7895040	2.21394
7895041	3.46407
7895042	8.76682
7895043	1.48761
7895044	3.82992
7895045	8.04237
7895046	5.39027
7895047	6.8923
7895048	1.99749
7895049	1.71787
7895050	6.1144
7895051	1.47807
7895052	9.11819
7895053	1.87812
7895054	9.18012
7895055	8.1456
7895056	8.78197
7895057	10.6174
7895058	2.65275
7895059	1.65893
7895060	1.67696
7895061	2.80009
7895062	7.03233
7895063	6.0386
7895064	1.56269
7895065	1.33886
7895066	1.61723
7895067	7.38102
7895068	8.26477
7895069	6.53337
7895070	9.27965
7895071	1.75201
7895072	9.22402
7895073	3.76937
7895074	2.43441
7895075	1.91169
7895076	1.75427
7895077	8.70558
7895078	2.29908
7895080	3.86704
7895081	6.33138
7895082	9.221
7895083	2.01699
7895084	8.82754
7895085	1.67569
7895086	1.8358
7895087	8.27098
7895088	9.91967
7895089	10.6268
7895090	8.30963
7895091	6.73866
7895092	1.12868
7895093	2.73848
7895094	1.39188
7895095	3.82157
7895096	6.02809
7895097	1.41312
7895098	7.06857
7895099	4.57301
7895100	10.2086
7895101	9.90246
7895102	1.27394
7895103	1.8238
7895104	4.73927
7895105	1.63795
7895106	5.38689
7895107	5.23494
7895108	2.57835
7895109	1.83798
7895110	10.5631
7895111	1.73011
7895112	11.0403
7895113	5.16432
7895114	4.32956
7895115	6.28915
7895116	3.4944
7895117	3.18773
7895118	1.77369
7895119	9.52531
7895120	1.76403
7895121	6.51051
7895122	10.5559
7895123	7.87947
7895124	2.65275
7895125	0.864898
7895126	6.45078
7895127	1.48761
7895128	2.39381
7895129	1.64311
7895130	5.93394
7895131	2.60629
7895132	1.48648
7895133	9.90539
7895134	1.55157
7895135	3.27601
7895136	2.80176
7895137	10.9966
7895138	1.57133
7895139	4.90477
7895140	1.1726
7895141	1.89027
7895142	1.13268
7895143	3.84712
7895144	8.50222
7895145	6.7401
7895146	2.65275
7895147	9.89732
7895148	2.55704
7895149	10.8752
7895150	1.55041
7895151	2.04756
7895152	1.61523
7895153	8.26605
7895154	3.66151
7895155	2.29463
7895156	7.29451
7895157	10.0892
7895158	2.07287
7895159	1.42034
7895160	7.5242
7895161	9.27529
7895162	7.32177
7895163	2.02224
7895164	1.3745
7895165	5.63722
7895166	2.35787
7895167	3.19489
7895168	6.39015
7895169	5.15438
7895170	9.77099
7895171	6.2014
7895172	2.08274
7895173	3.735
7895174	4.01467
7895175	2.10903
7895176	1.42455
7895177	9.0164
7895178	5.2503
7895179	1.06138
7895180	7.73389
7895181	4.14173
7895182	1.60739
7895183	1.62534
